year,metarea,age,wage,edcode
1978,1640,27,8.5063715,3
1984,1640,32,2.2877026,1
1979,1640,34,6.357378,4
1982,1640,37,6.6709843,1
1983,1640,41,12.374285,2
1981,1640,43,7.7022076,1
1979,1640,30,5.8640957,1
1982,1640,30,13.95775,4
1981,1640,59,13.074384,2
1981,1640,54,11.54599,2
1984,1640,40,2.6241295,1
1984,1640,55,9.1508102,1
1984,1640,35,12.201079,3
1982,1640,31,9.5539703,4
1979,1640,37,13.881756,4
1983,1640,52,8.0995312,1
1978,1640,25,5.863678,2
1984,1640,45,8.3882427,2
1979,1640,48,8.0732994,2
1976,1640,43,15.487676,4
1982,1640,49,20.279793,2
1983,1640,43,6.761662,3
1978,1640,38,10.936764,4
1983,1640,59,8.6851559,2
1983,1640,29,1.9887242,3
1982,1640,42,10.093097,2
1983,1640,45,11.232949,2
1984,1640,48,2.6435676,4
1984,1640,52,6.9155726,2
1981,1640,41,5.8108377,4
1983,1640,39,10.341365,2
1980,1640,40,16.891891,1
1983,1640,33,11.932345,4
1984,1640,37,8.006959,4
1980,1640,27,8.8461533,4
1983,1640,34,6.3639174,1
1979,1640,28,5.8304243,4
1984,1640,32,7.6256752,2
1983,1640,28,3.3539565,2
1983,1640,59,7.5571513,2
1983,1640,37,5.0381012,2
1976,1640,28,9.7471943,3
1979,1640,53,15.521181,1
1983,1640,36,6.276413,3
1983,1640,35,8.3084478,4
1983,1640,40,11.030791,3
1983,1640,33,8.0138216,3
1977,1640,54,16.887749,1
1982,1640,49,6.5683541,1
1982,1640,25,5.1147771,3
1984,1640,32,7.2443914,4
1983,1640,57,6.7218881,3
1984,1640,31,6.291182,1
1983,1640,44,13.834603,3
1984,1640,30,3.9653513,2
1984,1640,41,3.0506513,2
1984,1640,28,8.7695265,2
1984,1640,39,7.5665011,2
1983,1640,32,10.182267,4
1984,1640,39,11.027902,4
1984,1640,36,18.489595,4
1984,1640,37,18.492264,4
1984,1640,29,3.0502703,2
1980,1640,43,9.659091,1
1983,1640,49,5.1706829,2
1983,1640,51,25.799664,4
1982,1640,41,10.263053,3
1984,1640,58,15.25135,3
1978,1640,49,10.340213,4
1978,1640,47,7.2911754,2
1979,1640,36,7.2755532,3
1982,1640,26,6.9788761,2
1976,1640,36,22.279299,3
1984,1640,28,1.7711902,2
1978,1640,50,7.0056043,1
1982,1640,26,3.795049,1
1982,1640,43,2.0252426,2
1981,1640,54,7.9714122,4
1981,1640,32,5.0844827,4
1982,1640,30,8.8672771,3
1984,1640,34,11.741846,3
1983,1640,52,15.909794,4
1983,1640,53,16.364359,4
1984,1640,39,12.709458,4
1980,1640,28,9.6153841,2
1983,1640,28,5.2653837,1
1981,1640,52,19.611576,4
1978,1640,27,9.0932217,3
1983,1640,36,11.932345,4
1979,1640,58,4.1470652,1
1981,1640,35,21.080893,3
1984,1640,25,7.2443914,2
1980,1640,48,13.049451,2
1978,1640,29,4.739264,4
1976,1640,26,7.2230644,2
1984,1640,37,16.945944,4
1984,1640,37,11.794378,2
1984,1640,40,8.8692484,2
1981,1640,34,5.2297535,2
1977,1640,29,7.8562512,3
1982,1640,32,7.799921,3
1982,1640,42,6.7508082,2
1980,1640,55,12,3
1977,1640,48,9.1520691,2
1978,1640,40,12.151959,2
1983,1640,31,8.7503872,1
1976,1640,54,8.5252438,1
1978,1640,39,9.6818705,4
1983,1640,26,7.7560234,3
1980,1640,55,8.9423084,3
1984,1640,35,10.675945,1
1981,1640,56,9.0649071,1
1979,1640,29,9.7461481,2
1979,1640,25,2.1826658,1
1980,1640,54,14.000001,1
1980,1640,33,17.307692,4
1976,1640,30,11.634746,4
1982,1640,39,4.3664627,2
1978,1640,27,5.0552149,2
1979,1640,42,8.7306643,1
1981,1640,33,12.678189,4
1983,1640,38,7.9548969,4
1978,1640,37,8.4990234,2
1976,1640,31,9.9159365,1
1984,1640,55,7.6256752,4
1981,1640,44,6.9730053,3
1977,1640,25,8.361722,2
1983,1640,43,19.887243,4
1978,1640,29,5.7454462,1
1981,1640,26,9.0086021,3
1978,1640,52,13.367155,1
1981,1640,25,5.2297535,3
1980,1640,26,4.0384612,1
1978,1640,44,7.8987727,2
1984,1640,52,11.862162,1
1977,1640,39,13.074384,2
1982,1640,32,5.5868545,2
1980,1640,28,4.8076925,2
1981,1640,34,9.4171228,2
1984,1640,29,5.3379726,1
1983,1640,30,6.6224513,4
1980,1640,56,19.230768,2
1977,1640,25,4.9973207,2
1982,1640,39,9.8525305,3
1981,1640,46,10.023694,3
1976,1640,33,19.848608,1
1984,1640,32,3.776525,2
1977,1640,36,10.459507,2
1982,1640,27,11.859529,2
1979,1640,54,9.8219957,2
1980,1640,37,24.03846,4
1977,1640,33,11.113226,3
1979,1640,56,14.777393,1
1984,1640,46,4.5754056,4
1981,1640,48,6.7550983,1
1979,1640,36,13.095994,4
1977,1640,41,10.459507,1
1980,1640,34,16.613235,3
1982,1640,35,3.7320194,2
1976,1640,43,9.283041,4
1981,1640,54,10.376494,1
1976,1640,31,9.3990803,3
1976,1640,34,11.023614,4
1978,1640,44,10.025367,4
1978,1640,44,12.692047,1
1976,1640,50,9.2603083,1
1977,1640,25,6.6653724,2
1979,1640,30,14.688059,2
1979,1640,46,10.913328,4
1979,1640,43,5.911387,4
1984,1640,48,17.234026,4
1982,1640,50,13.75249,1
1976,1640,33,13.924562,2
1983,1640,39,9.9436216,2
1976,1640,51,5.5698256,1
1977,1640,47,13.074384,1
1978,1640,25,12.151959,2
1978,1640,34,8.9316912,2
1981,1640,29,11.113226,2
1977,1640,28,12.202758,2
1984,1640,44,7.6256752,3
1978,1640,32,3.2858896,1
1981,1640,27,3.7230866,3
1976,1640,35,6.2660532,1
1980,1640,39,10.05609,2
1984,1640,51,8.3882427,2
1984,1640,34,9.1508102,2
1978,1640,43,7.8987727,2
1981,1640,43,10.89532,2
1981,1640,34,9.7253504,4
1982,1640,34,13.54723,2
1976,1640,52,13.487715,1
1984,1640,38,14.293568,4
1976,1640,28,8.0762472,2
1984,1640,47,9.6200829,3
1978,1640,30,8.4769812,4
1981,1640,40,16.421934,1
1980,1640,41,11.170213,1
1983,1640,39,7.9548969,2
1978,1640,29,12.638036,1
1977,1640,37,24.841333,4
1976,1640,53,13.981655,1
1979,1640,31,8.1849966,2
1978,1640,48,4.3747053,4
1980,1640,59,3.9903848,1
1981,1640,25,8.611661,2
1977,1640,38,5.6655669,4
1984,1640,37,7.05375,2
1977,1640,27,12.997477,2
1978,1640,34,5.2861023,3
1981,1640,36,5.5975795,2
1976,1640,59,6.516696,1
1983,1640,25,6.5627894,3
1983,1640,28,5.3032646,4
1981,1640,27,10.169693,4
1981,1640,33,8.2804441,3
1978,1640,26,4.9823031,4
1976,1640,54,4.1126199,1
1976,1640,37,4.3444638,1
1983,1640,54,9.5458765,1
1978,1640,57,6.0759797,2
1979,1640,50,3.3346286,1
1977,1640,26,5.229754,2
1982,1640,29,2.5114293,2
1977,1640,51,14.381823,1
1978,1640,31,7.2911754,2
1983,1640,27,8.5369616,4
1983,1640,28,10.341365,3
1984,1640,28,6.1005406,1
1979,1640,43,6.0023317,1
1984,1640,27,5.4523578,2
1981,1640,39,15.68926,2
1980,1640,30,12.820512,3
1980,1640,34,8.9743586,4
1983,1640,37,5.8866234,3
1980,1640,50,4.8076925,1
1982,1640,31,13.952388,2
1983,1640,33,7.6468654,2
1977,1640,29,9.805788,3
1978,1640,26,6.7510881,3
1977,1640,31,11.984852,4
1976,1640,42,15.038527,2
1984,1640,31,9.3626347,2
1977,1640,45,3.7355385,1
1977,1640,58,13.969326,4
1981,1640,56,27.789165,3
1984,1640,40,6.1812825,2
1984,1640,25,10.640476,2
1984,1640,34,5.1330528,3
1976,1640,42,10.77065,2
1978,1640,29,11.632737,3
1984,1640,36,12.391724,2
1977,1640,59,11.65488,2
1983,1640,27,6.3639174,2
1980,1640,39,4.8076925,1
1978,1640,59,9.3240967,3
1983,1640,52,2.3864691,1
1978,1640,48,9.4785271,2
1980,1640,52,18.583656,4
1980,1640,51,5.75,1
1978,1640,59,16.850718,2
1982,1640,40,10.468313,3
1978,1640,59,7.7748227,1
1981,1640,43,4.881103,3
1980,1640,57,6.7307692,2
1976,1640,27,9.0895824,3
1981,1640,28,9.1313152,4
1979,1640,27,7.2027979,3
1980,1640,29,16.20879,4
1980,1640,32,2.1661129,3
1976,1640,47,9.8453617,1
1981,1640,58,7.1473298,2
1978,1640,38,10.936764,2
1981,1640,34,16.168653,3
1976,1640,44,17.405703,2
1981,1640,27,6.221014,2
1976,1640,34,9.3754072,3
1981,1640,43,6.1013789,2
1981,1640,33,6.6032248,3
1983,1640,40,4.5213413,2
1977,1640,45,6.5136585,1
1977,1640,29,9.1520691,2
1979,1640,47,6.8688502,1
1983,1640,39,10.915887,2
1977,1640,30,9.1903582,4
1980,1640,28,8.7576914,1
1979,1640,55,7.5301981,1
1982,1640,29,6.0272861,4
1978,1640,39,7.0076299,1
1982,1640,36,5.7473097,1
1983,1640,31,13.523324,4
1977,1640,31,3.1800277,2
1976,1640,25,3.3017926,4
1979,1640,58,8.7541285,1
1980,1640,55,17.094015,4
1982,1640,30,8.3016701,3
1978,1640,29,7.5117326,2
1979,1640,36,9.1671963,1
1976,1640,44,8.6332293,4
1979,1640,47,7.4723568,3
1980,1640,40,9.1346159,4
1982,1640,45,8.6767969,3
1978,1640,26,3.5418909,1
1979,1640,27,6.8627076,1
1982,1640,27,6.1578317,2
1983,1640,26,7.7090182,1
1977,1640,48,11.113226,4
1978,1640,55,21.26593,1
1976,1640,25,8.5185566,4
1977,1640,45,19.356628,2
1982,1640,43,12.315663,3
1982,1640,26,7.799921,2
1978,1640,41,6.7703772,2
1976,1640,46,3.6203866,1
1978,1640,27,9.2152348,3
1978,1640,35,10.952966,1
1982,1640,58,7.3893981,2
1982,1640,57,14.596341,4
1981,1640,26,5.186172,3
1978,1640,52,10.329165,3
1976,1640,46,8.3547373,1
1979,1640,58,11.368051,4
1981,1640,53,14.33735,4
1981,1640,27,9.1520691,2
1982,1640,36,4.6525841,2
1980,1640,51,7.3495188,1
1981,1640,35,10.072119,4
1977,1640,48,6.5371919,2
1984,1640,30,7.6256752,4
1978,1640,32,7.5397377,4
1982,1640,38,16.736164,4
1982,1640,29,6.2785735,2
1980,1640,47,5.2403841,4
1977,1640,56,7.5540891,2
1976,1640,35,12.532106,3
1977,1640,43,4.7543216,3
1979,1640,39,8.7574015,1
1979,1640,33,14.622771,3
1977,1640,41,14.596244,2
1981,1640,32,12.159179,3
1984,1640,33,8.0780306,4
1976,1640,40,12.532106,4
1976,1640,32,7.2303138,2
1982,1640,38,12.315663,3
1983,1640,54,6.9605341,4
1983,1640,37,12.727835,4
1983,1640,34,7.5362186,4
1984,1640,40,15.25135,4
1977,1640,31,7.8446302,2
1982,1640,30,13.537218,4
1981,1640,47,18.522043,4
1982,1640,28,11.905143,1
1982,1640,25,9.2162218,2
1982,1640,27,3.0744002,1
1984,1640,44,11.438513,4
1979,1640,33,11.021979,4
1979,1640,50,9.8219957,2
1979,1640,32,5.6749315,2
1976,1640,51,2.2279301,1
1980,1640,28,8.250001,2
1976,1640,29,9.4687042,4
1983,1640,30,5.1706829,1
1982,1640,57,4.7438111,1
1979,1640,35,16.369993,4
1976,1640,29,3.3127718,1
1977,1640,36,9.647995,3
1977,1640,55,10.815131,1
1977,1640,51,7.1314826,3
1980,1640,57,16.826923,4
1979,1640,39,10.776913,1
1978,1640,47,16.164537,1
1977,1640,36,8.3015795,4
1980,1640,25,10.256409,4
1984,1640,48,14.911247,3
1979,1640,41,6.9026079,1
1979,1640,26,3.3740046,1
1984,1640,25,4.2364864,2
1982,1640,37,8.4978075,1
1983,1640,27,6.5002871,1
1983,1640,38,5.3602743,1
1976,1640,35,9.4687042,4
1977,1640,32,5.4256225,3
1982,1640,37,9.8525305,2
1979,1640,55,5.6375141,1
1978,1640,49,3.0379899,2
1981,1640,26,9.805788,4
1982,1640,26,7.3893981,3
1978,1640,33,7.1538582,1
1982,1640,37,6.4628501,2
1984,1640,44,7.9307027,1
1976,1640,46,14.233996,1
1983,1640,26,9.3072281,2
1983,1640,34,8.0416765,3
1983,1640,34,4.5502009,2
1982,1640,52,8.0051823,1
1983,1640,48,8.1821795,4
1980,1640,28,4,1
1979,1640,53,6.0134668,1
1979,1640,31,9.0918951,4
1977,1640,58,10.19802,2
1979,1640,30,16.318027,4
1981,1640,35,11.854107,4
1979,1640,40,15.2279,4
1980,1640,36,13.942308,1
1983,1640,28,5.1706829,1
1982,1640,46,6.8146677,4
1978,1640,31,9.0271702,4
1979,1640,47,19.098326,4
1977,1640,26,10.459507,4
1984,1640,28,9.7227354,3
1984,1640,38,9.8212347,2
1984,1640,28,4.6669135,3
1977,1640,38,7.471076,1
1979,1640,44,3.857862,3
1977,1640,52,8.7179995,2
1982,1640,50,14.368275,4
1977,1640,43,19.284718,4
1981,1640,39,10.459507,3
1982,1640,27,16.055975,1
1978,1640,27,5.9240804,2
1977,1640,51,13.447937,1
1981,1640,26,5.0554285,4
1981,1640,25,8.3094978,4
1982,1640,50,23.676626,4
1982,1640,36,17.24193,4
1976,1640,38,7.2407732,1
1983,1640,33,6.9665003,3
1979,1640,32,15.278661,2
1984,1640,25,9.1508102,4
1976,1640,26,10.644554,2
1981,1640,29,11.766946,4
1982,1640,52,26.720242,4
1976,1640,58,12.210357,2
1976,1640,48,7.0396399,1
1981,1640,30,13.946009,2
1983,1640,27,9.5458765,3
1983,1640,44,18.296263,4
1983,1640,51,14.318814,1
1982,1640,25,6.2785735,1
1977,1640,45,9.805788,2
1976,1640,49,10.443422,1
1979,1640,32,9.2763309,2
1977,1640,54,13.252194,1
1980,1640,39,7.2115383,1
1982,1640,46,4.2628617,2
1976,1640,50,19.178301,4
1984,1640,25,3.8357148,1
1976,1640,26,8.4280252,3
1979,1640,54,10.458607,2
1978,1640,32,5.6871166,1
1981,1640,40,11.621674,4
1978,1640,41,6.8050971,4
1983,1640,59,13.92107,4
1976,1640,53,12.690149,1
1980,1640,27,8.6538458,4
1976,1640,34,8.3547373,2
1978,1640,26,12.051949,2
1979,1640,38,6.547998,1
1983,1640,26,7.3582792,2
1983,1640,25,5.745203,4
1983,1640,35,14.119941,2
1978,1640,54,19.921923,2
1979,1640,25,7.0936646,4
1982,1640,29,7.1661825,4
1980,1640,58,4.5405984,2
1977,1640,29,4.968266,2
1981,1640,29,8.2804441,3
1976,1640,26,4.1773691,2
1980,1640,45,9.6153841,3
1977,1640,28,8.1932812,3
1982,1640,27,7.3893981,3
1984,1640,33,7.6866803,4
1978,1640,53,15.39248,2
1977,1640,51,3.1378524,1
1982,1640,55,4.6575599,4
1978,1640,46,10.632965,2
1978,1640,29,16.405146,3
1979,1640,25,3.1212122,2
1979,1640,49,9.1671963,2
1984,1640,26,12.963647,4
1980,1640,46,9.2793264,1
1977,1640,36,14.009203,1
1984,1640,44,19.064188,4
1977,1640,59,11.113226,4
1978,1640,45,9.2244406,1
1983,1640,59,9.4094496,4
1984,1640,29,10.558628,4
1984,1640,38,8.5478497,2
1978,1640,33,8.4388609,2
1979,1640,41,6.8208313,1
1980,1640,51,10.065865,2
1977,1640,29,17.525238,4
1983,1640,31,13.92107,4
1983,1640,34,9.1958599,2
1979,1640,56,13.027787,4
1981,1640,45,5.2475734,1
1978,1640,32,13.64687,4
1982,1640,37,7.2251892,4
1984,1640,38,7.4350343,3
1980,1640,59,6.9933329,1
1982,1640,35,5.8385367,4
1981,1640,45,11.621674,2
1977,1640,39,13.074384,2
1978,1640,52,19.921923,2
1983,1640,32,8.6367435,4
1982,1640,35,7.6879597,2
1983,1640,36,6.2255716,1
1984,1640,42,4.5754056,2
1980,1640,56,6.8376069,1
1978,1640,29,10.329165,3
1976,1640,58,5.2217112,2
1983,1640,29,12.254518,4
1976,1640,51,2.8963091,1
1981,1640,29,6.8027263,1
1984,1640,34,3.9653513,4
1984,1640,37,8.7695265,2
1982,1640,41,10.49671,4
1984,1640,39,16.013918,4
1977,1640,27,7.2344928,2
1980,1640,44,14.423077,2
1979,1640,28,6.1842198,3
1982,1640,32,12.315663,4
1977,1640,31,8.5957117,3
1978,1640,29,10.859198,1
1982,1640,39,7.6849747,3
1979,1640,31,10.640497,4
1983,1640,38,17.500774,4
1984,1640,46,15.25135,2
1984,1640,50,11.438513,2
1981,1640,58,4.5324535,4
1981,1640,55,10.89532,2
1977,1640,32,10.132648,3
1982,1640,44,2.4631326,3
1976,1640,25,2.3207605,2
1983,1640,41,7.9548969,2
1977,1640,49,13.270501,3
1976,1640,50,4.9432201,2
1979,1640,35,14.187329,2
1983,1640,26,5.7275257,3
1976,1640,42,2.4754779,1
1977,1640,38,6.5371919,1
1976,1640,40,15.317019,2
1982,1640,42,5.8385367,4
1984,1640,47,4.2297082,1
1976,1640,48,12.495403,2
1979,1640,49,7.7605906,3
1983,1640,27,7.8102622,4
1984,1640,43,10.845407,3
1982,1640,35,6.508007,3
1978,1640,56,12.047723,1
1982,1640,39,10.874276,4
1978,1640,25,7.2911754,2
1981,1640,49,13.55862,1
1976,1640,35,8.1166277,4
1982,1640,29,7.2347679,4
1978,1640,29,5.1621523,3
1976,1640,25,4.6415215,1
1978,1640,27,13.124116,4
1980,1640,36,13.864043,4
1984,1640,32,6.6128902,1
1977,1640,26,9.1520691,3
1978,1640,53,12.324328,2
1978,1640,36,13.974752,4
1979,1640,52,9.2763309,3
1983,1640,31,8.9673386,4
1981,1640,34,4.2691178,2
1978,1640,56,14.121182,4
1979,1640,34,14.187329,1
1979,1640,29,8.7743177,3
1976,1640,55,7.2407732,1
1981,1640,28,6.022141,4
1982,1640,33,5.971231,2
1977,1640,47,10.459507,1
1978,1640,25,4.5907397,3
1980,1640,50,9.3644228,2
1982,1640,36,5.7473097,3
1977,1640,31,4.3581285,1
1977,1640,37,10.917109,2
1977,1640,55,16.172358,4
1983,1640,38,10.182267,4
1978,1640,40,4.8607836,1
1982,1640,30,9.8525305,2
1978,1640,47,6.0759797,1
1979,1640,32,5.6749315,2
1979,1640,34,6.111465,4
1984,1640,49,11.438513,2
1984,1640,40,10.464121,2
1976,1640,50,6.188695,3
1979,1640,35,8.0758638,1
1980,1640,25,6.875,4
1976,1640,35,10.300834,2
1978,1640,30,8.4253588,3
1981,1640,29,7.6227632,2
1984,1640,34,8.006959,1
1978,1640,35,3.0733409,2
1980,1640,42,11.298078,4
1983,1640,33,5.1706829,4
1981,1640,26,7.4088168,3
1980,1640,48,9.6153841,3
1978,1640,29,10.022936,4
1976,1640,45,13.924562,4
1977,1640,26,15.68926,3
1984,1640,30,6.4055672,2
1978,1640,56,10.531696,1
1984,1640,53,9.1508102,2
1981,1640,37,3.9658964,1
1979,1640,48,8.7306643,1
1978,1640,37,9.7215672,3
1982,1640,57,2.1472721,2
1979,1640,40,13.641661,4
1978,1640,41,7.1696563,4
1976,1640,28,5.1520886,3
1981,1640,49,11.28392,3
1983,1640,29,3.5160642,3
1978,1640,45,10.754484,1
1976,1640,39,11.576186,3
1982,1640,40,5.1315265,2
1976,1640,26,2.7152898,1
1976,1640,48,12.880221,3
1982,1640,26,7.1157165,2
1976,1640,33,10.24848,3
1981,1640,33,5.5396647,4
1979,1640,44,9.5552254,1
1983,1640,53,7.5571513,1
1983,1640,47,14.471547,3
1977,1640,55,6.5371919,1
1979,1640,42,3.9409246,1
1977,1640,35,8.8252096,2
1980,1640,26,8.0769224,3
1982,1640,27,6.9788761,2
1980,1640,25,5.7692308,4
1982,1640,27,6.0309429,4
1979,1640,41,15.824328,2
1980,1640,44,6.7307692,1
1982,1640,53,16.535641,1
1980,1640,40,9.6153841,1
1980,1640,38,13.461538,2
1980,1640,51,13.112256,2
1981,1640,30,6.1806183,2
1981,1640,52,11.823434,2
1984,1640,37,14.488785,4
1983,1640,25,5.568428,1
1976,1640,30,9.7471943,2
1981,1640,57,11.53916,4
1981,1640,27,9.1520691,4
1984,1640,46,12.7388,4
1979,1640,42,11.458996,2
1976,1640,39,10.86116,1
1982,1640,39,8.4809961,4
1977,1640,41,11.519355,1
1982,1640,35,4.6566572,4
1982,1640,40,10.371085,2
1984,1640,30,6.8631082,3
1976,1640,28,8.3547373,1
1978,1640,31,1.9443134,2
1976,1640,28,9.7471943,2
1978,1640,36,8.2633314,4
1983,1640,26,8.1253576,2
1978,1640,41,15.189949,1
1977,1640,28,9.4377432,3
1977,1640,25,4.7543216,2
1979,1640,57,7.0936646,2
1977,1640,34,9.4377432,3
1984,1640,34,8.1976013,4
1984,1640,54,11.438513,3
1980,1640,26,12.01923,2
1982,1640,30,10.712388,3
1983,1640,31,5.9661727,4
1983,1640,34,7.1196322,4
1982,1640,35,5.3052087,3
1983,1640,27,7.1594071,1
1976,1640,35,7.0412564,3
1981,1640,45,7.4959798,4
1984,1640,42,11.438513,3
1978,1640,37,6.0759797,1
1979,1640,48,13.46705,1
1977,1640,30,11.607502,2
1980,1640,25,1.8771428,4
1981,1640,41,5.665566,3
1981,1640,37,12.744909,4
1982,1640,33,10.947256,3
1980,1640,29,5.3254437,3
1983,1640,35,17.103029,4
1978,1640,32,11.188174,4
1982,1640,25,6.2834516,2
1981,1640,54,25.296757,4
1983,1640,27,8.7503872,3
1980,1640,42,10.096153,2
1976,1640,40,7.1158886,1
1979,1640,40,13.825968,1
1983,1640,54,7.3590021,3
1977,1640,39,7.7257729,1
1981,1640,25,8.7162552,2
1981,1640,30,16.560888,4
1983,1640,25,12.321629,4
1978,1640,53,12.754698,2
1984,1640,41,20.335133,4
1982,1640,42,8.2104416,1
1978,1640,26,7.9262948,3
1977,1640,27,3.7770445,3
1978,1640,33,8.5063715,2
1982,1640,26,7.2981715,4
1976,1640,44,7.8645048,1
1984,1640,37,19.826757,4
1982,1640,26,10.008922,4
1983,1640,29,6.5627894,1
1984,1640,47,8.1572943,3
1976,1640,25,10.443422,2
1976,1640,30,2.9542351,2
1982,1640,55,2.8462868,1
1983,1640,41,1.9887242,4
1984,1640,34,6.3890452,2
1983,1640,29,10.847587,1
1977,1640,58,13.074384,1
1978,1640,39,16.202612,4
1980,1640,38,36.057693,2
1982,1640,36,2.3719056,4
1984,1640,34,7.6415615,2
1984,1640,35,6.566978,4
1981,1640,38,7.3652358,3
1984,1640,42,6.8631082,2
1983,1640,46,7.9548969,2
1980,1640,38,24.03846,4
1976,1640,33,18.547518,4
1983,1640,28,8.1537685,3
1976,1640,38,6.7044196,3
1982,1640,58,11.677073,4
1982,1640,36,9.1956949,1
1977,1640,31,11.400225,1
1984,1640,53,19.064188,4
1984,1640,46,12.963647,2
1976,1640,40,13.446254,2
1976,1640,56,11.827525,2
1976,1640,27,9.2155294,4
1980,1640,28,10.95238,2
1981,1640,26,8.7162552,4
1976,1640,30,4.1140757,1
1982,1640,41,7.5946598,2
1979,1640,33,4.4412508,4
1984,1640,34,14.870069,4
1977,1640,43,6.9308763,1
1980,1640,30,11.585366,2
1979,1640,27,2.7283325,2
1976,1640,29,8.2363787,1
1978,1640,36,9.5102291,4
1983,1640,41,4.7729383,2
1984,1640,27,13.344933,4
1976,1640,35,11.139649,3
1977,1640,30,7.7257729,1
1981,1640,31,13.597361,2
1982,1640,41,9.1936436,1
1984,1640,26,9.0121622,3
1978,1640,58,7.8380141,1
1977,1640,30,7.8446302,1
1982,1640,37,9.8525305,2
1977,1640,55,7.1148977,1
1983,1640,32,6.6290808,1
1982,1640,32,2.776865,1
1976,1640,58,12.183992,4
1983,1640,37,3.3844469,2
1980,1640,37,16.483515,3
1978,1640,33,7.5342135,4
1982,1640,39,18.473495,2
1983,1640,40,7.8134766,4
1977,1640,26,8.6418772,2
1984,1640,33,5.2632113,3
1984,1640,40,6.4086485,2
1983,1640,37,7.1290016,3
1981,1640,28,3.0506895,3
1978,1640,49,11.304148,2
1980,1640,40,14.022436,3
1981,1640,37,7.5540891,2
1982,1640,34,13.136707,2
1984,1640,36,14.234593,4
1977,1640,57,18.304138,2
1976,1640,44,10.095309,2
1981,1640,35,9.6847286,4
1980,1640,37,10,4
1980,1640,55,18.511059,1
1982,1640,52,4.2694302,1
1977,1640,29,13.074384,4
1978,1640,34,11.599598,4
1984,1640,54,11.05723,2
1982,1640,51,12.726187,4
1983,1640,43,10.739111,4
1981,1640,39,10.780631,2
1978,1640,54,7.8987727,1
1984,1640,39,9.4049997,2
1981,1640,29,7.8653316,4
1982,1640,47,28.420765,4
1984,1640,32,9.3911037,2
1979,1640,30,13.095994,3
1978,1640,46,7.0211315,4
1982,1640,30,11.845956,3
1983,1640,37,10.606529,4
1984,1640,52,9.532094,2
1979,1640,28,7.9121642,3
1983,1640,34,4.5275292,4
1984,1640,38,17.468517,4
1979,1640,36,6.9299645,3
1979,1640,53,12.887007,2
1982,1640,46,7.799921,2
1980,1640,37,8.2240381,1
1984,1640,39,8.7695265,2
1979,1640,50,15.824328,2
1977,1640,34,5.142591,1
1981,1640,32,9.2457676,3
1979,1640,50,7.3906083,2
1982,1640,29,4.3888545,2
1977,1640,37,7.6469455,3
1979,1640,32,20.517059,4
1981,1640,31,7.4088168,2
1976,1640,31,6.8230362,2
1981,1640,36,8.3530779,2
1982,1640,27,8.620965,4
1981,1640,52,3.7770445,2
1981,1640,41,7.4523978,1
1982,1640,28,10.632524,3
1983,1640,27,2.7663155,2
1976,1640,51,32.722725,2
1977,1640,30,10.459507,4
1981,1640,38,16.9967,2
1981,1640,32,6.1013789,2
1977,1640,33,12.074195,2
1981,1640,28,5.2297535,2
1984,1640,31,7.2443914,2
1984,1640,30,10.1574,4
1980,1640,47,9.6153841,1
1979,1640,50,10.151936,2
1979,1640,45,7.8575964,4
1981,1640,25,9.9199305,4
1983,1640,36,8.3526421,4
1982,1640,34,4.1052208,4
1982,1640,59,12.212212,2
1977,1640,49,10.58306,2
